time,R0_1,R0_2,R0_3,Q0_1,Q0_2,Q0_3,v0_1,v0_2,v0_3,w0_1,w0_2,w0_3,vd0_1,vd0_2,vd0_3,wd0_1,wd0_2,wd0_3,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,qd_1,qd_2,qd_3,qd_4,qd_5,qd_6,qd_7,qd_8,qd_9,qd_10,qd_11,qd_12,qdd_1,qdd_2,qdd_3,qdd_4,qdd_5,qdd_6,qdd_7,qdd_8,qdd_9,qdd_10,qdd_11,qdd_12,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_max,tau_rms,pos_e1_1,pos_e1_2,pos_e1_3,pos_e2_1,pos_e2_2,pos_e2_3,pos_e3_1,pos_e3_2,pos_e3_3,pos_e4_1,pos_e4_2,pos_e4_3,Fe1_1,Fe1_2,Fe1_3,Fe_res1,Fe2_1,Fe2_2,Fe2_3,Fe_res2,Fe3_1,Fe3_2,Fe3_3,Fe_res3,Fe4_1,Fe4_2,Fe4_3,Fe_res4,Te1_1,Te1_2,Te1_3,Te_res1,Te2_1,Te2_2,Te2_3,Te_res2,Te3_1,Te3_2,Te3_3,Te_res3,Te4_1,Te4_2,Te4_3,Te_res4,tsm,manipulability1,manipulability2,manipulability3,manipulability4,des_q_1,des_q_2,des_q_3,des_q_4,des_q_5,des_q_6,des_q_7,des_q_8,des_q_9,des_q_10,des_q_11,des_q_12
2.5,0.324995760705868,-0.0251065937810502,0.230090879999988,-0,0,-0,3.5527136788005e-13,0,0,0,0,0,0,0,0,0,0,0,0.00050146519317984,-0.73038768774783,-0.956295210856867,-0.00106465443411619,-0.921648970045657,-1.14799431858245,-0.000985227399778577,-0.922262417544947,-1.14806975716227,0.000543572065227593,-0.730553683966851,-0.957076695459451,1.7430501486615e-12,-2.77555756156289e-13,-1.24344978758018e-12,3.41948691584548e-12,1.0325074129014e-12,0,2.1316282072803e-12,-6.88338275267597e-13,0,0.114636334161311,-0.323078023639789,0.630593481932706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.2,2.77555756156289e-17,0.15,0.15,8.32667268468867e-17,0.150000000000006,-0.2,0,0.55,-0.25,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180891063130295,0.00220578613147685,0.00125565727192981,0.00125312828289962,0.00220469673349406,0.00050146519317984,-0.73038768774783,-0.956295210856867,-0.00106465443411619,-0.921648970045657,-1.14799431858245,-0.000985227399778577,-0.922262417544947,-1.14806975716227,0.000543572065227593,-0.730553683966851,-0.957076695459451
2.55,0.326550814655945,-0.0266616645266957,0.230090879999988,-0,0,-0,0.0529196821162259,-0.0529202536824869,0,0,0,0,0,0,0,0,0,0,0.0157375953638923,-0.730368094285733,-0.956202449184698,-0.00103392657361789,-0.912786061271442,-1.14674195932655,0.0201364808152666,-0.886980908246157,-1.24118437815895,0.000552075442921129,-0.733116801197914,-0.968261806124104,0.518450658501191,0.00107896375839411,0.00510952369303652,0.00102548180489492,0.299797045131334,0.0458104542714111,0.743224713413193,1.01737195189678,-2.84722085908822,0.000292317940786546,-0.0901780675954922,-0.376130477794412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.2,-2.77555756156289e-17,0.15,0.15,0,0.15520000000005,-0.2,0.00703999999996086,0.55,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00220591480940284,0.00129244110332925,0.00123528862421243,0.00218803863159356,0.0157375953638923,-0.730368094285733,-0.956202449184698,-0.00103392657361789,-0.912786061271442,-1.14674195932655,0.0201364808152666,-0.886980908246157,-1.24118437815895,0.000552075442921129,-0.733116801197914,-0.968261806124104
2.6,0.330259020229207,-0.030369910150938,0.230090879999988,-0,0,-0,0.0844992392572408,-0.0845001519031996,0,0,0,0,0,0,0,0,0,0,0.0520272993874307,-0.730174189719396,-0.95527842641388,-0.000967381330108097,-0.892311107016507,-1.14260601324406,0.0806122920625745,-0.854521479443275,-1.37263446638936,0.000573456566144159,-0.740268310699501,-0.993350533797811,0.826075366263224,0.00622458735090037,0.0297823401174568,0.00143948678386074,0.458291551282775,0.108526280388865,1.52230476042234,0.179470285150329,-2.00267237403668,0.000501516978612671,-0.175570513772505,-0.552526696750277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.2,2.77555756156289e-17,0.15,0.15,2.77555756156289e-17,0.167600000000007,-0.2,0.0179199999999469,0.55,-0.25,-5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00220718929294741,0.00137925403721852,0.0011226075800679,0.00214291813650835,0.0520272993874307,-0.730174189719396,-0.95527842641388,-0.000967381330108097,-0.892311107016507,-1.14260601324406,0.0806122920625745,-0.854521479443275,-1.37263446638936,0.000573456566144159,-0.740268310699501,-0.993350533797811
2.65,0.334684943010188,-0.0347958807347126,0.230090879999988,-0,0,-0,0.0873701080891465,-0.0873710517403481,-2.77555756156289e-15,0,0,0,0,0,0,0,0,0,0.0951541026932363,-0.729680033176186,-0.952872365610835,-0.000898420429273461,-0.869121935179882,-1.13553775396421,0.178785824150801,-0.903403230560713,-1.36795729117603,0.000601225918133608,-0.750635775858492,-1.0205131294229,0.849047349834819,0.0119335230816975,0.0587985316194306,0.00128187724595108,0.446789794085012,0.157999976694967,2.22372555947192,-1.74297343283083,1.61251804536011,0.000569090470747824,-0.219946984555452,-0.513014459629701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.2,0,0.15,0.15,2.77555756156289e-17,0.182400000000072,-0.2,0.0179199999998333,0.55,-0.25,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00221044592077533,0.00148093249663195,0.000941162045834428,0.00208025104963811,0.0951541026932363,-0.729680033176186,-0.952872365610835,-0.000898420429273461,-0.869121935179882,-1.13553775396421,0.178785824150801,-0.903403230560713,-1.36795729117603,0.000601225918133608,-0.750635775858492,-1.0205131294229
2.7,0.338393148583421,-0.0385041263589443,0.230090879999988,-0,0,-0,0.0615322886091008,-0.0615329531967745,0,0,0,0,0,0,0,0,0,0,0.131022760011729,-0.729061979550108,-0.949752079226307,-0.000847823218485644,-0.85077358595828,-1.12781367116817,0.294187455204613,-1.01053915808399,-1.22894053883444,0.00062662932465507,-0.760780226290734,-1.04105867372479,0.593097392536102,0.0114550149439618,0.058813750291975,0.000799534448203687,0.297504692018613,0.139618806849739,2.18655423467951,-2.13962127620253,3.10014905817031,0.000436154229177532,-0.177257212713899,-0.327372636581735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.2,2.77555756156289e-17,0.15,0.15,2.77555756156289e-17,0.194800000000029,-0.2,0.00703999999990401,0.55,-0.25,8.32667268468867e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00221453720570648,0.00156419422516279,0.000769366119923689,0.00202138238084522,0.131022760011729,-0.729061979550108,-0.949752079226307,-0.000847823218485644,-0.85077358595828,-1.12781367116817,0.294187455204613,-1.01053915808399,-1.22894053883444,0.00062662932465507,-0.760780226290734,-1.04105867372479
2.75,0.339878344725278,-0.0399893385418579,0.230090879999988,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0.145299370540467,-0.728767052805711,-0.948216180238056,-0.000829130589563576,-0.843708514098531,-1.1242549815777,0.357532677930849,-1.07261063803551,-1.13277501844783,0.000637410697969187,-0.765202086569173,-1.04874234750047,0,0,0,-4.30766533554561e-12,4.36761737887537e-11,-7.8337336617551e-11,0.521256372278955,-0.299588453103761,0.50676383865671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.2,2.77555756156289e-17,0.150000000000006,0.15,5.6843418860808e-14,0.2,-0.2,6.93889390390723e-17,0.55,-0.25,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167280011299913,0.00221649690113396,0.00159697898413757,0.000689042487499468,0.00199636278074386,0.145299370540467,-0.728767052805711,-0.948216180238056,-0.000829130589563576,-0.843708514098531,-1.1242549815777,0.357532677930849,-1.07261063803551,-1.13277501844783,0.000637410697969187,-0.765202086569173,-1.04874234750047
2.8,0.3412491663533,-0.0384226410242832,0.230090879999983,-0,0,-0,0.0466501144813947,0.0533159216743684,-1.47104550762833e-13,0,0,0,0,0,0,0,0,0,0.146437839831194,-0.73098595122398,-0.959075940871136,-0.0184725718557672,-0.803021277302818,-1.22288520061451,0.343538946756179,-1.06252597488742,-1.13552486680229,-0.0162123959365221,-0.764869574590577,-1.04818693811035,0.0391100468168037,-0.078190634439057,-0.365452581306869,-0.616746938292989,1.18961857225363,-3.02445782151608,-0.461264385246363,0.342364243252646,-0.0910188995174366,-0.572931342171756,0.0121469326281431,0.0203297781641965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.2,0,0.155199999999979,0.15,0.0070400000001882,0.2,-0.2,-1.11022302462516e-16,0.55,-0.25,8.32667268468867e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19065991354083e-05,0.00220186617453348,0.0015976905538739,0.000723822560525403,0.00199823171416086,0.146437839831194,-0.73098595122398,-0.959075940871136,-0.0184725718557672,-0.803021277302818,-1.22288520061451,0.343538946756179,-1.06252597488742,-1.13552486680229,-0.0162123959365221,-0.764869574590577,-1.04818693811035
2.85,0.344518048697019,-0.0346866700208608,0.230090879999973,-0,0,-0,0.0744883383106298,0.0851319328027955,-2.41473507855972e-13,0,0,0,0,0,0,0,0,0,0.149289976737845,-0.737220456222394,-0.98352717914503,-0.0670989825482908,-0.761134187925617,-1.36520562218022,0.314941394960118,-1.03880087951776,-1.14115033426005,-0.0561859050818931,-0.763782172812064,-1.04634605045944,0.0667657727786319,-0.153508422319315,-0.53967525765124,-1.19886287264497,0.352976999274257,-2.23423459093155,-0.599602302577473,0.536306461725955,-0.11650577928588,-0.907881276521394,0.0283669795477226,0.048390262599618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.2,0,0.167600000000021,0.15,0.0179200000000605,0.2,-0.2,1.38777878078145e-17,0.55,-0.25,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000365596651788421,0.00216192827842937,0.00150021323359059,0.000807233401773609,0.00200435756238616,0.149289976737845,-0.737220456222394,-0.98352717914503,-0.0670989825482908,-0.761134187925617,-1.36520562218022,0.314941394960118,-1.03880087951776,-1.14115033426005,-0.0561859050818931,-0.763782172812064,-1.04634605045944
2.9,0.348419617945993,-0.030227607855501,0.23009087999996,-0,0,-0,0.0770190859327613,0.0880242974510281,-2.52575738102223e-13,0,0,0,0,0,0,0,0,0,0.152972021744786,-0.746323903638837,-1.01017237287451,-0.140791797609645,-0.806048979550459,-1.37183967928693,0.287578478086713,-1.01117231411918,-1.14610904076338,-0.103375388062958,-0.761964283428971,-1.04318139172562,0.0752537266969999,-0.193577887527407,-0.504837000245217,-1.61797483797494,-1.73602967764164,1.39750833159411,-0.492167348208294,0.53896807429914,-0.0825729073588022,-0.926186941456564,0.0401888880010359,0.0709282643869713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.2,0,0.182400000000001,0.15,0.0179199999996057,0.2,-0.2,-5.55111512312578e-17,0.55,-0.25,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210597189843465,0.00131274666482072,0.000907280626139826,0.00201464708995133,0.152972021744786,-0.746323903638837,-1.01017237287451,-0.140791797609645,-0.806048979550459,-1.37183967928693,0.287578478086713,-1.01117231411918,-1.14610904076338,-0.103375388062958,-0.761964283428971,-1.04318139172562
2.95,0.35168850028969,-0.0264916368521,0.230090879999949,-0,0,-0,0.0542423573421047,0.0619930156183557,-1.77635683940025e-13,0,0,0,0,0,0,0,0,0,0.156318459219632,-0.755273965194098,-1.03047937470289,-0.220689169877946,-0.915696361337785,-1.24175521067759,0.268844223677141,-0.988674395563425,-1.14876719175379,-0.142341489042767,-0.760036465790621,-1.03969937936335,0.0573071665439517,-0.156607128815767,-0.32461652654483,-1.46634471065195,-2.20704301731678,2.95160512107699,-0.288888071603033,0.368972928580302,-0.0345901546715766,-0.642475136404741,0.0343956271305235,0.0631147158095757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.2,-2.77555756156289e-17,0.194799999999987,0.15,0.00703999999996092,0.2,-0.2,2.77555756156289e-17,0.55,-0.25,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00205306621423317,0.00112091139606559,0.0009911896401888,0.00202562685295201,0.156318459219632,-0.755273965194098,-1.03047937470289,-0.220689169877946,-0.915696361337785,-1.24175521067759,0.268844223677141,-0.988674395563425,-1.14876719175379,-0.142341489042767,-0.760036465790621,-1.03969937936335
3,0.352997740392276,-0.024995320207637,0.230090879999945,-0,0,-0,0,7.105427357601e-13,0,0,0,0,0,0,0,0,0,0,0.157732415436932,-0.759184006909529,-1.03811598190441,-0.262113488283818,-0.979878734876344,-1.14944299865744,0.262191395319305,-0.979842238696939,-1.14944535822363,-0.157776031043436,-0.759168698670468,-1.03808729421293,7.59392548843607e-12,-3.19744231092045e-12,-5.86197757002083e-12,-0.33642008332162,-0.314169588686486,0.492468303269256,5.86197757002083e-12,2.77555756156289e-12,-3.5527136788005e-13,-3.28626015289046e-12,1.18793863634892e-12,2.1316282072803e-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549999999999983,0.2,2.77555756156289e-17,0.2,0.15,2.77555756156289e-17,0.2,-0.2,8.32667268468867e-17,0.55,-0.25,8.32667268468867e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159141515007216,0.00203050487198346,0.00102461980071674,0.00102475926770401,0.00203059260054121,0.157732415436932,-0.759184006909529,-1.03811598190441,-0.262113488283818,-0.979878734876344,-1.14944299865744,0.262191395319305,-0.979842238696939,-1.14944535822363,-0.157776031043436,-0.759168698670468,-1.03808729421293
3.05,0.354065733802706,-0.0262160484947884,0.230090879999953,-0,0,-0,0.0363446372908527,-0.0415423226350242,2.47024622979097e-13,0,0,0,0,0,0,0,0,0,0.137433826669772,-0.691953424991317,-1.12174484290825,-0.257000760375712,-0.972751707751553,-1.14983241816722,0.236403047766951,-0.982114896085877,-1.14929134886399,-0.158962660697677,-0.762492405794805,-1.04411231206618,-0.678541909379793,2.09854070164676,-2.50476932773633,0.170998388287158,0.241734250567638,-0.0115892887855296,-0.882464182804288,-0.0754120797429647,0.00526950187218489,-0.0407262568733913,-0.114453712230733,-0.202977250828873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55520000000007,0.2,0.00703999999973351,0.2,0.15,-4.16333634234434e-17,0.2,-0.2,4.16333634234434e-17,0.55,-0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021813856205571,0.00105197516612162,0.00101608646584762,0.00201165150531371,0.137433826669772,-0.691953424991317,-1.12174484290825,-0.257000760375712,-0.972751707751553,-1.14983241816722,0.236403047766951,-0.982114896085877,-1.14929134886399,-0.158962660697677,-0.762492405794805,-1.04411231206618
3.1,0.356612487319957,-0.0291270159488164,0.23009087999997,-0,0,-0,0.0580331188579919,-0.0663324970801682,4.02455846426619e-13,0,0,0,0,0,0,0,0,0,0.093176836024818,-0.586185322045122,-1.22560347277039,-0.245813877035459,-0.956050560757563,-1.15016176768635,0.173252087439286,-0.986818517211991,-1.14892737132706,-0.161920615243858,-0.770896139762804,-1.05774719600344,-0.960216774617173,1.7847069220632,-1.32511120106837,0.24332215866969,0.376861588509303,-5.84089249855424e-05,-1.45825629219187,-0.098026107824245,0.00808423208908948,-0.0690535330663877,-0.197349089355514,-0.301715788155832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567600000000056,0.2,0.0179199999998901,0.2,0.15,-1.38777878078145e-17,0.2,-0.2,-2.77555756156289e-17,0.55,-0.25,8.32667268468867e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00242651557324134,0.0011170473873884,0.000998213458297179,0.00196465781161125,0.093176836024818,-0.586185322045122,-1.22560347277039,-0.245813877035459,-0.956050560757563,-1.15016176768635,0.173252087439286,-0.986818517211991,-1.14892737132706,-0.161920615243858,-0.770896139762804,-1.05774719600344
3.15,0.359652160872763,-0.0326013964583893,0.230090879999991,-0,0,-0,0.0600047989998131,-0.0685861493010975,4.10782519111308e-13,0,0,0,0,0,0,0,0,0,0.0470328472152038,-0.568364389710417,-1.17937304535138,-0.234055043469739,-0.936679561300574,-1.14944373457045,0.095285766026536,-0.991025374548814,-1.14855099059717,-0.165708203527559,-0.78178495706791,-1.07269991878693,-0.859037188602296,-0.735246704875836,2.54019452344671,0.219857972656623,0.377419180355232,0.023789476682623,-1.55805711853301,-0.0704169821854284,0.00663075479305775,-0.0771281952377301,-0.222209548125796,-0.28396331063032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582399999999865,0.2,0.0179199999998901,0.2,0.15,0,0.2,-0.2,4.16333634234434e-17,0.55,-0.25,8.32667268468867e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00256235357336897,0.00119430628023507,0.00098231478624359,0.00190548808222952,0.0470328472152038,-0.568364389710417,-1.17937304535138,-0.234055043469739,-0.936679561300574,-1.14944373457045,0.095285766026536,-0.991025374548814,-1.14855099059717,-0.165708203527559,-0.78178495706791,-1.07269991878693
3.2,0.362198914389985,-0.0355123639124102,0.230090880000009,-0,0,-0,0.0422596777184481,-0.048303279302786,2.91433543964104e-13,0,0,0,0,0,0,0,0,0,0.0131064175032263,-0.653432488306472,-0.988837211055158,-0.225319887494719,-0.920940561931958,-1.14790542228851,0.0283579870488464,-0.993298313901527,-1.14832797150987,-0.169120562558151,-0.79160512044283,-1.08414804431223,-0.536118020864274,-2.04243178647363,4.1633079670774,0.138638875475694,0.257995233542663,0.0314597408841877,-1.11814012203202,-0.0295900743613742,0.00298078520408751,-0.058234939805768,-0.167264806490308,-0.183249679419184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594799999999936,0.2,0.00703999999996088,0.2,0.15,-5.55111512312578e-17,0.2,-0.2,-6.93889390390723e-17,0.55,-0.25,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00245438561025715,0.00125858045314087,0.000973758548198226,0.00185360299585184,0.0131064175032263,-0.653432488306472,-0.988837211055158,-0.225319887494719,-0.920940561931958,-1.14790542228851,0.0283579870488464,-0.993298313901527,-1.14832797150987,-0.169120562558151,-0.79160512044283,-1.08414804431223
3.25,0.363218930250305,-0.0366782533288159,0.230090880000016,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000452021101992828,-0.720356212999973,-0.858126996273812,-0.22206971009478,-0.914766157409425,-1.14704853922055,0.00127657686720983,-0.993877425353286,-1.14826896609832,-0.170553875429529,-0.795712149554351,-1.08846204832314,-0.102758782480727,-0.369731471848755,0.700180632813918,0,0,0,0,0,0,1.46549439250521e-11,1.25011112572793e-11,1.26121335597418e-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,2.77555756156289e-17,0.2,0.15,0,0.2,-0.2,-8.32667268468867e-17,0.55000000000004,-0.250000000000029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170346036809354,0.00227627049263664,0.00128418279275538,0.000971582301713566,0.00183228286494926,-0.000452021101992828,-0.720356212999973,-0.858126996273812,-0.22206971009478,-0.914766157409425,-1.14704853922055,0.00127657686720983,-0.993877425353286,-1.14826896609832,-0.170553875429529,-0.795712149554351,-1.08846204832314
3.3,0.36336886424766,-0.0365290055689309,0.23009088000001,-0,0,-0,0.00510236926389851,0.00507901607473826,-2.02615701994091e-13,0,0,0,0,0,0,0,0,0,-0.000449595496521682,-0.720374432259937,-0.85955712671462,-0.219326711753685,-0.914949997379185,-1.14707621007387,0.00126336352811052,-0.992905766105381,-1.14836746511398,-0.161733028525293,-0.718928874042844,-1.1617358647691,8.26169080370143e-05,-0.000654971052804765,-0.0486131654769295,0.0933838120219299,-0.00623149814771295,-0.000936436993193013,-0.000448560885679683,0.0330510004120321,-0.00332250221735109,0.287672139828299,2.42834600101753,-2.14621832230382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,0,0.2,0.15,5.55111512312578e-17,0.2,-0.2,-2.77555756156289e-17,0.555199999999956,-0.255200000000116,0.00703999999950611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227608366313526,0.00128341724580246,0.000975234572091876,0.00202266003633827,-0.000449595496521682,-0.720374432259937,-0.85955712671462,-0.219326711753685,-0.914949997379185,-1.14707621007387,0.00126336352811052,-0.992905766105381,-1.14836746511398,-0.161733028525293,-0.718928874042844,-1.1617358647691
3.35,0.363726399164429,-0.0361731070645881,0.230090879999996,-0,0,-0,0.00814718274826376,0.00810989365982451,-3.19189119579733e-13,0,0,0,0,0,0,0,0,0,-0.000443785495127136,-0.720430403228789,-0.862947643162427,-0.21277237504632,-0.915379474108651,-1.14714033093607,0.00123224602625793,-0.990594242152228,-1.14859174478455,-0.144538184828581,-0.591434018147573,-1.23612013636045,0.000132714898082309,-0.00143013920227419,-0.0770156377150499,0.149517993861537,-0.00967574992564169,-0.00143821347649009,-0.000704278422691829,0.0526045560703681,-0.00497926681717331,0.351702659056929,2.23879022248482,-0.571649255462425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,0,0.2,0.15,2.77555756156289e-17,0.2,-0.2,1.38777878078145e-17,0.56759999999997,-0.267600000000073,0.0179199999994353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227555102091791,0.00128162960078008,0.000983940397896494,0.00238977206698013,-0.000443785495127136,-0.720430403228789,-0.862947643162427,-0.21277237504632,-0.915379474108651,-1.14714033093607,0.00123224602625793,-0.990594242152228,-1.14859174478455,-0.144538184828581,-0.591434018147573,-1.23612013636045
3.4,0.364153134387673,-0.0357483249787576,0.230090879999979,-0,0,-0,0.00842398397447042,0.00838542798629049,-3.30291349825984e-13,0,0,0,0,0,0,0,0,0,-0.000436802872631259,-0.720520136125127,-0.866958195786319,-0.204925402490539,-0.915875536080311,-1.14721348487021,0.00119581110988465,-0.987845510838779,-1.14883988122802,-0.12904138798233,-0.558274568955256,-1.13928595933985,0.000138258009263481,-0.00196792922334543,-0.0788605006881937,0.155107235534047,-0.00964929734385001,-0.00141536337991965,-0.000713267726570876,0.0541735052043912,-0.00472982328432181,0.272278915748014,-0.582489600813196,3.72344519393621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,0,0.2,0.15,5.55111512312578e-17,0.2,-0.2,-2.77555756156289e-17,0.582399999999865,-0.282399999999882,0.0179200000000037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227475670974537,0.00127956616584007,0.000994324701640155,0.00265190288928041,-0.000436802872631259,-0.720520136125127,-0.866958195786319,-0.204925402490539,-0.915875536080311,-1.14721348487021,0.00119581110988465,-0.987845510838779,-1.14883988122802,-0.12904138798233,-0.558274568955256,-1.13928595933985
3.45,0.364510669304447,-0.0353924264744112,0.230090879999965,-0,0,-0,0.0059327729416303,0.00590561905307041,-2.3037127760972e-13,0,0,0,0,0,0,0,0,0,-0.00043091185502897,-0.720614353405425,-0.870288385013172,-0.198331334294326,-0.91627719579576,-1.14727200622948,0.0011658593100341,-0.985551074713399,-1.14903140264785,-0.118921684175881,-0.651004391453915,-0.878890094553961,9.80114082449468e-05,-0.00168281495454004,-0.0550716090616632,0.109540174524358,-0.00657647885260459,-0.000953836648776019,-0.000493443470528376,0.0380187704567492,-0.0030747105483897,0.153587557800527,-2.39199883429921,5.66155521658516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,-2.77555756156289e-17,0.2,0.15,1.11022302462516e-16,0.2,-0.2,5.55111512312578e-17,0.594799999999907,-0.294800000000009,0.00703999999950614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00227396048917678,0.00127789647801898,0.00100301941041567,0.00249965059219983,-0.00043091185502897,-0.720614353405425,-0.870288385013172,-0.198331334294326,-0.91627719579576,-1.14727200622948,0.0011658593100341,-0.985551074713399,-1.14903140264785,-0.118921684175881,-0.651004391453915,-0.878890094553961
